user	instance_id	displayed_text	Level-of-generality:::Finding B	Level-of-generality:::They are at the same level of generality	Level-of-generality:::Finding A	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	How satisfied do you feel about your experience participating in our study?:::scale_4	How satisfied do you feel about your experience participating in our study?:::scale_2	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_1	How satisfied do you feel about your experience participating in our study?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_2	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_1	How confident are you that you performed well in the task?:::scale_3	I carefully went over the examples and the instructions.:::Yes	Please feel free to leave any comments about our study (optional):::text_box
60800346cc023bfe8bfa28fe	Psychology_tweet_125	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: #Longevity Coaching Tip O’ the Day-Corporal punishment of children leads to violent adults. Another study. ""><b>Finding A:</b></span> #Longevity Coaching Tip O’ the Day-Corporal punishment of children leads to violent adults. Another study. <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Participants were Hispanic (32.6%), white (28.8%), African American (26.0%), and other (12.7%). Nineteen percent of participants (n = 134) reported physical perpetration of dating violence, and more than one-half (68%) reported experiencing corporal punishment as children (n = 498, mean = 1.07, SD = 0.96). There was no significant association by sex (c 2 [3] = 3.52, P = .32), ethnicity (c 2 = 15.86, P =.07), or parental education (c 2 = 9.38, P = .40) differences in terms of corporal punishment (Table II) .""><b>Finding B:</b></span> Nineteen percent of participants (n = 134) reported physical perpetration of dating violence, and more than one-half (68%) reported experiencing corporal punishment as children (n = 498, mean = 1.07, SD = 0.96)."			1																				
5ad63c167f70c10001904bc5	Psychology_tweet_108	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Slow-motion replays can distort jurors' perception of criminal responsibility  ""><b>Finding A:</b></span> Slow-motion replays can distort jurors' perception of criminal responsibility  <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Four additional experiments (n = 2,737) reveal that allowing viewers to see both regular speed and slow motion replay mitigates the bias, but does not eliminate it. We conclude that an empirical understanding of the effect of slow motion on mental state attribution should inform the life-or-death decisions that are currently based on tacit assumptions about the objectivity of human perception. This slow motion intentionality bias occurred, in part, because slow motion video caused participants to feel like the actor had more time to act, even when they knew how much clock time had actually elapsed.""><b>Finding B:</b></span> We conclude that an empirical understanding of the effect of slow motion on mental state attribution should inform the life-or-death decisions that are currently based on tacit assumptions about the objectivity of human perception."			1																				
5ad63c167f70c10001904bc5	Psychology_218	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: ""If the name of the target object was also said, the children were much faster at finding it and less distracted by the other objects in the scene,"" said Vales, a graduate student in the Department of Psychological and Brain Sciences. ""What we've shown is that in 3-year-old children, words activate memories that then rapidly deploy attention and lead children to find the relevant object in a cluttered array,"" said Smith, Chancellor's Professor in the Department of Psychological and Brain Sciences. ""Words call up an idea that is more robust than an image and to which we more rapidly respond.""><b>Finding A:</b></span> ""What we've shown is that in 3-year-old children, words activate memories that then rapidly deploy attention and lead children to find the relevant object in a cluttered array,"" said Smith, Chancellor's Professor in the Department of Psychological and Brain Sciences.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: For example, adults listening to spoken sentences look at a possible visual referent even when the visual array is irrelevant to the task (for a review see , and even look to shape-similar items when that item is clearly not the referent of the uttered word (e.g. By hypothesis, the underlying mechanism for these effects may be fundamentally the same as the one proposed here: Heard words yield representations (either expectations or biased encoding of seen things) in visual working memory and these active representations then drive where one looks in a scene. The two hypothesized approaches to search illustrated in Figure 6 differ principally in whether the target representation is active throughout search or whether it is activated upon seeing a similar enough item in the array.""><b>Finding B:</b></span> By hypothesis, the underlying mechanism for these effects may be fundamentally the same as the one proposed here: Heard words yield representations (either expectations or biased encoding of seen things) in visual working memory and these active representations then drive where one looks in a scene."		3																					
5ad63c167f70c10001904bc5	test_question_testing_They are at the same level of generality	<b>Finding A:</b> Magnesium potentially has many health benefits.<br><b>Finding B:</b> This is a test question, please select They are at the same level of generality.		3																					
5ad63c167f70c10001904bc5	Psychology_39	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: / no comments

While it is known that the incidence and outward symptoms of schizophrenia are strongly influenced by ethnic factorsaEUR""for instance, patients from Asian ethnicities are more likely to experience visual hallucinations, whereas patients from western cultures and Caucasian ethnicities are more likely to suffer from auditory hallucinationsaEUR""it was unclear if brain deficits would differ amongst suffers from various ethnic backgrounds. Building upon previous research showing consistent gray matter reduction in the right anterior insulaaEUR""evident after a single episode of the illnessaEUR""the authors conclude this reduction exists regardless of ethnic background. Their work provides additional evidence that this region may provide valuable information that could be used to inform diagnostic evaluations in not only schizophrenia but other Axis I disorders such as bipolar disorder, depression, addiction, obsessive-compulsive disorder and anxiety regardless of ethnicity.""><b>Finding A:</b></span> / no comments

While it is known that the incidence and outward symptoms of schizophrenia are strongly influenced by ethnic factorsaEUR""for instance, patients from Asian ethnicities are more likely to experience visual hallucinations, whereas patients from western cultures and Caucasian ethnicities are more likely to suffer from auditory hallucinationsaEUR""it was unclear if brain deficits would differ amongst suffers from various ethnic backgrounds.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: the incidence and clinical expression of schizophrenia vary according to a number of sociodemographic factors including, amongst others, the ethnic origin of the patients under investigation. For example, patients from Asian ethnicities are more likely to experience visual hallucinations, whereas patients from western cultures and Caucasian ethnicities are more likely to suffer from auditory hallucinations. 5 In addition, the content of hallucination and delusions is also strongly influenced by the patient's ethnic milieus.""><b>Finding B:</b></span> For example, patients from Asian ethnicities are more likely to experience visual hallucinations, whereas patients from western cultures and Caucasian ethnicities are more likely to suffer from auditory hallucinations."		3																					
5ad63c167f70c10001904bc5	Psychology_52	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: An innovative brain imaging study has uncovered new evidence explaining why ToM deficiencies are present in ASD children. Published in Molecular Autism, the research reveals disruptions in the brain's circuitry involved in ToM at multiple levels compared to typical brain functioning. The findings provide valuable insight into understanding the functional makeup of a vital neural network that is critical for characterizing the social symptoms in individuals with ASD.""><b>Finding A:</b></span> Published in Molecular Autism, the research reveals disruptions in the brain's circuitry involved in ToM at multiple levels compared to typical brain functioning.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: The findings of this study provide valuable insights into the neurobiology of social cognition in autism, especially to the complex profile of brain activation and connectivity in children with autism. They also shed light on the disruption in brain functioning in general and connectivity in particular in autism when challenged by complex tasks like ToM. Additional file 1: Table S1 .""><b>Finding B:</b></span> They also shed light on the disruption in brain functioning in general and connectivity in particular in autism when challenged by complex tasks like ToM."			1																				
5ad63c167f70c10001904bc5	Consent.html	Consent				I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes																	
5ad63c167f70c10001904bc5	Psychology_403	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: In addition, teens' abilities (or lack thereof) to express autonomy and maintain close relationships with friends and partners at age 18 predicted the degree of autonomy and closeness in future relationships at age 21. Despite romantic relationships being relatively new in adolescence, the better teens were at establishing autonomy and relatedness with partners at age 18, the better they were at establishing autonomy and relatedness with both friends and partners at age 21. ""Our study suggests that parents can promote or undermine teens' ability to assert their own views and needs to close friends and romantic partners.""><b>Finding A:</b></span> Despite romantic relationships being relatively new in adolescence, the better teens were at establishing autonomy and relatedness with partners at age 18, the better they were at establishing autonomy and relatedness with both friends and partners at age 21.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Figure 2 illustrates significant cross-over cascade pathways between autonomy and relatedness with partners and friends. Greater autonomy and relatedness with close friends at age 13 significantly predicted greater autonomy and relatedness with romantic partners 5 years later, at age 18. In addition, age 18 autonomy and relatedness with close friends predicted relative increases (controlling for baseline levels) in autonomy and relatedness with romantic partners between ages 18 and 21.""><b>Finding B:</b></span> Greater autonomy and relatedness with close friends at age 13 significantly predicted greater autonomy and relatedness with romantic partners 5 years later, at age 18."	2																						
5ad63c167f70c10001904bc5	Psychology_tweet_106	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: When dads do housework, their daughters are more likely to seek careers outside the home.  #PW""><b>Finding A:</b></span> When dads do housework, their daughters are more likely to seek careers outside the home.  #PW<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: In addition, when fathers enacted or espoused a more egalitarian distribution of household labor, their daughters in particular expressed a greater interest in working outside the home and having a less stereotypical occupation. Fathers' implicit gender-role associations also uniquely predicted daughters' (but not sons') occupational preferences. These findings suggest that a more balanced division of household labor between parents might promote greater workforce equality in future generations.""><b>Finding B:</b></span> Fathers' implicit gender-role associations also uniquely predicted daughters' (but not sons') occupational preferences."			1																				
5ad63c167f70c10001904bc5	Psychology_tweet_0	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Lag in maturation of the brain’s intrinsic functional architecture in ADHD  ""><b>Finding A:</b></span> Lag in maturation of the brain’s intrinsic functional architecture in ADHD  <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Our finding of maturational lag specifically in connections within and between these networks suggests a developmental etiology for the deficits proposed in these models. These advances raise possibilities for investigating maturational lag in ADHD in the developing ICN architecture of the brain (18). Thus, conventional seedbased strategies are likely to produce summary measures that do not capture underlying fine-grained patterns of variation or can miss trends that are detectable only when looking across large populations of connections.""><b>Finding B:</b></span> These advances raise possibilities for investigating maturational lag in ADHD in the developing ICN architecture of the brain (18)."		3																					
5ad63c167f70c10001904bc5	Psychology_416	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: These, in turn, predicted binge eating behaviors. Adolescent girls with more binge eating behaviors also reported more suicide attempts. The authors conclude: ""The relationships found in this study offer prevention scientists a unique opportunity to target individuals at high risk of psychiatric problems by intervening in the case of binge eating problems.""><b>Finding A:</b></span> Adolescent girls with more binge eating behaviors also reported more suicide attempts.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: These results, along with those found with the present study, add credence to the idea of developing a universal prevention program aimed at lessening the incidence of binge eating along with a more individualized program targeted toward those at highest risk for internalizing problems along with binge-eating problems. In addition to high levels of internalizing problems, adolescents with binge-eating disorder also had high levels of suicide attempt and ideation. A possible explanation for these results is that the binge-eating problems are simply a way for individuals to cope with and manage their internalizing issues.""><b>Finding B:</b></span> In addition to high levels of internalizing problems, adolescents with binge-eating disorder also had high levels of suicide attempt and ideation."			1																				
5ad63c167f70c10001904bc5	Experience.html	Experience							4									3					3		
5ad63c167f70c10001904bc5	Psychology_tweet_125	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: #Longevity Coaching Tip O’ the Day-Corporal punishment of children leads to violent adults. Another study. ""><b>Finding A:</b></span> #Longevity Coaching Tip O’ the Day-Corporal punishment of children leads to violent adults. Another study. <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Participants were Hispanic (32.6%), white (28.8%), African American (26.0%), and other (12.7%). Nineteen percent of participants (n = 134) reported physical perpetration of dating violence, and more than one-half (68%) reported experiencing corporal punishment as children (n = 498, mean = 1.07, SD = 0.96). There was no significant association by sex (c 2 [3] = 3.52, P = .32), ethnicity (c 2 = 15.86, P =.07), or parental education (c 2 = 9.38, P = .40) differences in terms of corporal punishment (Table II) .""><b>Finding B:</b></span> Nineteen percent of participants (n = 134) reported physical perpetration of dating violence, and more than one-half (68%) reported experiencing corporal punishment as children (n = 498, mean = 1.07, SD = 0.96)."			1																				
5ad63c167f70c10001904bc5	Psychology_426	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Of interest, concordance rates for identical twins reared apart were similar to those of identical twins raised together, suggesting the environmental influence was based on unshared environmental variables. The Big Five personality dimensions show about 40-60 percent heritability rates, indicating that a sizeable portion of personality appears to be determined by genetic factors. This area of study is complex and beyond the scope of this article, but the field is quickly progressing.""><b>Finding A:</b></span> The Big Five personality dimensions show about 40-60 percent heritability rates, indicating that a sizeable portion of personality appears to be determined by genetic factors.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: The most important reason for the reproducibility of behavioral genetic results is that genetic effect sizes are large. Heritability estimates for behavioral traits, typically between 30% and 50%, are by far the largest effect sizes in psychological science. In retrospect, it is amazing that inherited DNA differences can work their way through the complexities of pathways from genes to brain to behavior and end up accounting for so much of the variance of complex psychological traits.""><b>Finding B:</b></span> Heritability estimates for behavioral traits, typically between 30% and 50%, are by far the largest effect sizes in psychological science."			1																				
5ad63c167f70c10001904bc5	Psychology_tweet_229	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: from the journal Psychology of Music, the benefits of choir singing for the mentally ill: ""><b>Finding A:</b></span> from the journal Psychology of Music, the benefits of choir singing for the mentally ill: <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: This research is particularly relevant for disadvantaged people -many of whom live in social isolation. Participation in a choir or other group activity can increase their level of social interaction and potentially provide an additional social identity, which could have positive outcomes for their health and well being. The IPA approach has been called the most psychological of the thematic analysis approaches, with a particular focus on the cognitions and emotions of participants , which makes it a suitable approach for the current study.""><b>Finding B:</b></span> Participation in a choir or other group activity can increase their level of social interaction and potentially provide an additional social identity, which could have positive outcomes for their health and well being."			1																				
5ad63c167f70c10001904bc5	Generalization Examples.html	Generalization Examples																						I carefully went over the examples and the instructions.:::Yes	
5ad63c167f70c10001904bc5	Psychology_148	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: ""The main message from this study is that ophthalmologists should be more aware of the risks of developing dementia for people with these eye conditions and primary care doctors seeing patients with these eye conditions might be more careful on checking on possible dementia or memory loss,"" Lee explained in a university news release. Patients with age-related macular degeneration, diabetic retinopathy or glaucoma had a 40 to 50 percent greater risk of Alzheimer's disease than those without the eye conditions, the researchers said. ""What we found was not subtle,"" said Paul Crane, a professor of medicine at the university.""><b>Finding A:</b></span> Patients with age-related macular degeneration, diabetic retinopathy or glaucoma had a 40 to 50 percent greater risk of Alzheimer's disease than those without the eye conditions, the researchers said.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Similarly, a retrospective study using 5% of Medicare claims data revealed no increased AD risk in people with glaucoma (n 5 63,235) compared with propensity score-matched people without glaucoma during 14 years of follow-up (HR 0.91, [0.88, 0.93]) . In contrast, a smaller population-based cohort of 812 in three French cities showed substantially increased dementia risk (odds ratio 3.9, [1.5, 10.4]) in participants with glaucoma during 3 years, but only analyzed 2436 person-years, roughly 1/6 of our follow-up . The Rotterdam Study followed 1438 dementia-free participants aged 75 years for an average of 25 months and found increased AD risk in those with advanced AMD (HR 2.1, [1.1, 4.3] ), but this became insignificant with smoking and atherosclerosis included in the model .""><b>Finding B:</b></span> In contrast, a smaller population-based cohort of 812 in three French cities showed substantially increased dementia risk (odds ratio 3.9, [1.5, 10.4]) in participants with glaucoma during 3 years, but only analyzed 2436 person-years, roughly 1/6 of our follow-up ."			1																				
5ad63c167f70c10001904bc5	test_question_testing_Finding B	<b>Finding A:</b> Magnesium potentially has many health benefits.<br><b>Finding B:</b> This is a test question, please select Finding B.	2																						
5f359513105505187b34e85c	Psychology_tweet_108	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Slow-motion replays can distort jurors' perception of criminal responsibility  ""><b>Finding A:</b></span> Slow-motion replays can distort jurors' perception of criminal responsibility  <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Four additional experiments (n = 2,737) reveal that allowing viewers to see both regular speed and slow motion replay mitigates the bias, but does not eliminate it. We conclude that an empirical understanding of the effect of slow motion on mental state attribution should inform the life-or-death decisions that are currently based on tacit assumptions about the objectivity of human perception. This slow motion intentionality bias occurred, in part, because slow motion video caused participants to feel like the actor had more time to act, even when they knew how much clock time had actually elapsed.""><b>Finding B:</b></span> We conclude that an empirical understanding of the effect of slow motion on mental state attribution should inform the life-or-death decisions that are currently based on tacit assumptions about the objectivity of human perception."			1																				
5f359513105505187b34e85c	Psychology_218	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: ""If the name of the target object was also said, the children were much faster at finding it and less distracted by the other objects in the scene,"" said Vales, a graduate student in the Department of Psychological and Brain Sciences. ""What we've shown is that in 3-year-old children, words activate memories that then rapidly deploy attention and lead children to find the relevant object in a cluttered array,"" said Smith, Chancellor's Professor in the Department of Psychological and Brain Sciences. ""Words call up an idea that is more robust than an image and to which we more rapidly respond.""><b>Finding A:</b></span> ""What we've shown is that in 3-year-old children, words activate memories that then rapidly deploy attention and lead children to find the relevant object in a cluttered array,"" said Smith, Chancellor's Professor in the Department of Psychological and Brain Sciences.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: For example, adults listening to spoken sentences look at a possible visual referent even when the visual array is irrelevant to the task (for a review see , and even look to shape-similar items when that item is clearly not the referent of the uttered word (e.g. By hypothesis, the underlying mechanism for these effects may be fundamentally the same as the one proposed here: Heard words yield representations (either expectations or biased encoding of seen things) in visual working memory and these active representations then drive where one looks in a scene. The two hypothesized approaches to search illustrated in Figure 6 differ principally in whether the target representation is active throughout search or whether it is activated upon seeing a similar enough item in the array.""><b>Finding B:</b></span> By hypothesis, the underlying mechanism for these effects may be fundamentally the same as the one proposed here: Heard words yield representations (either expectations or biased encoding of seen things) in visual working memory and these active representations then drive where one looks in a scene."	2																						
5f359513105505187b34e85c	Psychology_39	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: / no comments

While it is known that the incidence and outward symptoms of schizophrenia are strongly influenced by ethnic factorsaEUR""for instance, patients from Asian ethnicities are more likely to experience visual hallucinations, whereas patients from western cultures and Caucasian ethnicities are more likely to suffer from auditory hallucinationsaEUR""it was unclear if brain deficits would differ amongst suffers from various ethnic backgrounds. Building upon previous research showing consistent gray matter reduction in the right anterior insulaaEUR""evident after a single episode of the illnessaEUR""the authors conclude this reduction exists regardless of ethnic background. Their work provides additional evidence that this region may provide valuable information that could be used to inform diagnostic evaluations in not only schizophrenia but other Axis I disorders such as bipolar disorder, depression, addiction, obsessive-compulsive disorder and anxiety regardless of ethnicity.""><b>Finding A:</b></span> / no comments

While it is known that the incidence and outward symptoms of schizophrenia are strongly influenced by ethnic factorsaEUR""for instance, patients from Asian ethnicities are more likely to experience visual hallucinations, whereas patients from western cultures and Caucasian ethnicities are more likely to suffer from auditory hallucinationsaEUR""it was unclear if brain deficits would differ amongst suffers from various ethnic backgrounds.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: the incidence and clinical expression of schizophrenia vary according to a number of sociodemographic factors including, amongst others, the ethnic origin of the patients under investigation. For example, patients from Asian ethnicities are more likely to experience visual hallucinations, whereas patients from western cultures and Caucasian ethnicities are more likely to suffer from auditory hallucinations. 5 In addition, the content of hallucination and delusions is also strongly influenced by the patient's ethnic milieus.""><b>Finding B:</b></span> For example, patients from Asian ethnicities are more likely to experience visual hallucinations, whereas patients from western cultures and Caucasian ethnicities are more likely to suffer from auditory hallucinations."		3																					
5f359513105505187b34e85c	Psychology_52	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: An innovative brain imaging study has uncovered new evidence explaining why ToM deficiencies are present in ASD children. Published in Molecular Autism, the research reveals disruptions in the brain's circuitry involved in ToM at multiple levels compared to typical brain functioning. The findings provide valuable insight into understanding the functional makeup of a vital neural network that is critical for characterizing the social symptoms in individuals with ASD.""><b>Finding A:</b></span> Published in Molecular Autism, the research reveals disruptions in the brain's circuitry involved in ToM at multiple levels compared to typical brain functioning.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: The findings of this study provide valuable insights into the neurobiology of social cognition in autism, especially to the complex profile of brain activation and connectivity in children with autism. They also shed light on the disruption in brain functioning in general and connectivity in particular in autism when challenged by complex tasks like ToM. Additional file 1: Table S1 .""><b>Finding B:</b></span> They also shed light on the disruption in brain functioning in general and connectivity in particular in autism when challenged by complex tasks like ToM."		3																					
5f359513105505187b34e85c	Consent.html	Consent				I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes																	
5f359513105505187b34e85c	Psychology_403	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: In addition, teens' abilities (or lack thereof) to express autonomy and maintain close relationships with friends and partners at age 18 predicted the degree of autonomy and closeness in future relationships at age 21. Despite romantic relationships being relatively new in adolescence, the better teens were at establishing autonomy and relatedness with partners at age 18, the better they were at establishing autonomy and relatedness with both friends and partners at age 21. ""Our study suggests that parents can promote or undermine teens' ability to assert their own views and needs to close friends and romantic partners.""><b>Finding A:</b></span> Despite romantic relationships being relatively new in adolescence, the better teens were at establishing autonomy and relatedness with partners at age 18, the better they were at establishing autonomy and relatedness with both friends and partners at age 21.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Figure 2 illustrates significant cross-over cascade pathways between autonomy and relatedness with partners and friends. Greater autonomy and relatedness with close friends at age 13 significantly predicted greater autonomy and relatedness with romantic partners 5 years later, at age 18. In addition, age 18 autonomy and relatedness with close friends predicted relative increases (controlling for baseline levels) in autonomy and relatedness with romantic partners between ages 18 and 21.""><b>Finding B:</b></span> Greater autonomy and relatedness with close friends at age 13 significantly predicted greater autonomy and relatedness with romantic partners 5 years later, at age 18."	2																						
5f359513105505187b34e85c	Psychology_tweet_106	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: When dads do housework, their daughters are more likely to seek careers outside the home.  #PW""><b>Finding A:</b></span> When dads do housework, their daughters are more likely to seek careers outside the home.  #PW<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: In addition, when fathers enacted or espoused a more egalitarian distribution of household labor, their daughters in particular expressed a greater interest in working outside the home and having a less stereotypical occupation. Fathers' implicit gender-role associations also uniquely predicted daughters' (but not sons') occupational preferences. These findings suggest that a more balanced division of household labor between parents might promote greater workforce equality in future generations.""><b>Finding B:</b></span> Fathers' implicit gender-role associations also uniquely predicted daughters' (but not sons') occupational preferences."	2																						
5f359513105505187b34e85c	test_question_testing_Finding A	<b>Finding A:</b> Magnesium potentially has many health benefits.<br><b>Finding B:</b> This is a test question, please select Finding A.			1																				
5f359513105505187b34e85c	Psychology_tweet_0	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Lag in maturation of the brain’s intrinsic functional architecture in ADHD  ""><b>Finding A:</b></span> Lag in maturation of the brain’s intrinsic functional architecture in ADHD  <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Our finding of maturational lag specifically in connections within and between these networks suggests a developmental etiology for the deficits proposed in these models. These advances raise possibilities for investigating maturational lag in ADHD in the developing ICN architecture of the brain (18). Thus, conventional seedbased strategies are likely to produce summary measures that do not capture underlying fine-grained patterns of variation or can miss trends that are detectable only when looking across large populations of connections.""><b>Finding B:</b></span> These advances raise possibilities for investigating maturational lag in ADHD in the developing ICN architecture of the brain (18)."	2																						
5f359513105505187b34e85c	Psychology_416	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: These, in turn, predicted binge eating behaviors. Adolescent girls with more binge eating behaviors also reported more suicide attempts. The authors conclude: ""The relationships found in this study offer prevention scientists a unique opportunity to target individuals at high risk of psychiatric problems by intervening in the case of binge eating problems.""><b>Finding A:</b></span> Adolescent girls with more binge eating behaviors also reported more suicide attempts.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: These results, along with those found with the present study, add credence to the idea of developing a universal prevention program aimed at lessening the incidence of binge eating along with a more individualized program targeted toward those at highest risk for internalizing problems along with binge-eating problems. In addition to high levels of internalizing problems, adolescents with binge-eating disorder also had high levels of suicide attempt and ideation. A possible explanation for these results is that the binge-eating problems are simply a way for individuals to cope with and manage their internalizing issues.""><b>Finding B:</b></span> In addition to high levels of internalizing problems, adolescents with binge-eating disorder also had high levels of suicide attempt and ideation."			1																				
5f359513105505187b34e85c	Experience.html	Experience									5							3					3		
5f359513105505187b34e85c	Psychology_tweet_125	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: #Longevity Coaching Tip O’ the Day-Corporal punishment of children leads to violent adults. Another study. ""><b>Finding A:</b></span> #Longevity Coaching Tip O’ the Day-Corporal punishment of children leads to violent adults. Another study. <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Participants were Hispanic (32.6%), white (28.8%), African American (26.0%), and other (12.7%). Nineteen percent of participants (n = 134) reported physical perpetration of dating violence, and more than one-half (68%) reported experiencing corporal punishment as children (n = 498, mean = 1.07, SD = 0.96). There was no significant association by sex (c 2 [3] = 3.52, P = .32), ethnicity (c 2 = 15.86, P =.07), or parental education (c 2 = 9.38, P = .40) differences in terms of corporal punishment (Table II) .""><b>Finding B:</b></span> Nineteen percent of participants (n = 134) reported physical perpetration of dating violence, and more than one-half (68%) reported experiencing corporal punishment as children (n = 498, mean = 1.07, SD = 0.96)."			1																				
