id	text
Biology_83_r$Biology_179_p$Biology_tweet_11_r$Biology_113_p	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The researchers found that study plots with lianas accumulated 76 percent less biomass over the experimental period due to reduced tree growth and increased tree death. Extrapolating their results to tropical forests as a whole, the team calculated that lianas could potentially reduce long-term storage of carbon in tropical forests by one-third or more. The study will be useful in guiding scientists working to predict the trajectory of carbon storage as atmospheric concentrations rise, and it may help explain recent observations that the carbon storage capacity of tropical forests is declining.""><b>Finding A:</b></span> Extrapolating their results to tropical forests as a whole, the team calculated that lianas could potentially reduce long-term storage of carbon in tropical forests by one-third or more.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: All other biotransformation transcripts across all groups exhibited inductions of 7-fold or less. There were significant differences in expression related to experience with creosote between N. bryanti populations. Although the total number of transcripts with greater expression in both the experienced and naïve was similar (199 in experienced vs. 183 naïve, [Table 2A with list of genes in Additional file 3: Table S2 ]), the experienced population expressed absolutely twice as many transcripts for biotransformation enzymes (Table 2A,  Χ  2 = 14 .72, df = 1, p < 0.001).""><b>Finding B:</b></span> There were significant differences in expression related to experience with creosote between N. bryanti populations.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: An #OpenScience study on 1000 British teenagers aged between 14 and 15 and their carers finds no evidence that playing violent video games leads to aggressive behaviour  \ncc. @username @username ""><b>Finding C:</b></span> An #OpenScience study on 1000 British teenagers aged between 14 and 15 and their carers finds no evidence that playing violent video games leads to aggressive behaviour  \ncc. @username @username <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Much of the bifidobacterial abundance difference between the two secretor status milk phenotypes appears to come from variation in the time at which each infant transitions from possessing a Low-Bif qPCR \' gut community to possessing a High-Bif qPCR gut community. Bifidobacteria were found to be established (High-Bif qPCR ) earlier in secretorfed infants (60% of infants versus 37.5% at day 6) and more often (80% versus 50% by day 120) ( Figure 5 ). Of 35 milks from non-secretors, 20 of the matched infant stool samples were Low-Bif qPCR (57.1%).""><b>Finding D:</b></span> Bifidobacteria were found to be established (High-Bif qPCR ) earlier in secretorfed infants (60% of infants versus 37.5% at day 6) and more often (80% versus 50% by day 120) ( Figure 5 )."
Biology_411_r$Biology_124_r$Biology_tweet_227_p$Biology_tweet_295_p	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The results were consistent across 4 major cancer types: breast, colorectal, lung, and prostate cancer. Across all four cancer types, the new method of selecting candidate genes based on inter-tumor variation in gene expression outperformed the other methods, including the standard method of comparing mean expression in adjacent normal and tumor tissues. The authors cite tumor heterogeneity as the most likely reason for the success of their variance-based approach.""><b>Finding A:</b></span> Across all four cancer types, the new method of selecting candidate genes based on inter-tumor variation in gene expression outperformed the other methods, including the standard method of comparing mean expression in adjacent normal and tumor tissues.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Teijaro and colleagues found that the ABHD12-knockout mice, as well as the mice treated with the ABHD12 inhibitor, had immune responses that were much more vigorous and effective in clearing the virus, often excessively so. advertisement\n\n""The enhanced mortality and lung pathology were striking in clone-13 infected mice following ABHD12 inhibition or deletion,"" Teijaro says. The findings suggest several possibilities to investigate with future research.""><b>Finding B:</b></span> advertisement\n\n""The enhanced mortality and lung pathology were striking in clone-13 infected mice following ABHD12 inhibition or deletion,"" Teijaro says.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Interestingly, catches of adult lobsters were inversely correlated with those of juvenile lobsters, brown crabs, and velvet crabs, which may be evidence of competitive displacement and/or predation. Our findings provide evidence that temperate marine reserves can deliver fisheries and conservation benefits, and highlight the importance of investigating multispecies interactions, as the recovery of some species can have knock-on effects on others. If populations are to benefit from the protection afforded by MPAs, it is necessary that a number of individuals spend a substantial part of their lives within their boundaries .""><b>Finding C:</b></span> Our findings provide evidence that temperate marine reserves can deliver fisheries and conservation benefits, and highlight the importance of investigating multispecies interactions, as the recovery of some species can have knock-on effects on others.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: 8a and Supplementary Table 3 ), indicative of a protective effect of TLR8-G against PTB, as has been reported 32 . Further subgroup analysis revealed that distribution of the TLR8 allele was in fact significantly different only for subjects who had previously received the live BCG vaccine against TB (P = 0.002), whereas its distribution was not significantly different for unvaccinated subjects (P = 0.754) (Fig. In this study, vaccination with BCG was associated with significant risk protection in carriers of the TLR8-G allele (odds ratio = 0.280 [95% confidence interval, 0.105-0.742]) but not in carriers of the TLR8-A allele ( Fig.""><b>Finding D:</b></span> Further subgroup analysis revealed that distribution of the TLR8 allele was in fact significantly different only for subjects who had previously received the live BCG vaccine against TB (P = 0.002), whereas its distribution was not significantly different for unvaccinated subjects (P = 0.754) (Fig."
Biology_tweet_77_r$Biology_tweet_4_p$Biology_226_r$Biology_tweet_62_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: What\'s a college student to do? Instant noodle intake associated with cardiometabolic risk factors. ""><b>Finding A:</b></span> What\'s a college student to do? Instant noodle intake associated with cardiometabolic risk factors. <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Further studies are needed to resolve this question. Our study demonstrates that regulating host/commensal interactions in barrier epithelia can significantly delay age-related pathologies and extend lifespan. We show here, however, that lifespan extension can be achieved by improving innate immune homeostasis to stabilize the gut microbiota rather than by eliminating all bacteria from the gut.""><b>Finding B:</b></span> Our study demonstrates that regulating host/commensal interactions in barrier epithelia can significantly delay age-related pathologies and extend lifespan.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Bats that survive the winter are able to clear the infection during summer when their body temperatures are above the growth limit of the fungus. But the remarkably high rate of infection during hibernation leads to high mortality rates at the time of year when bat populations are naturally at their lowest, before the females give birth in the summer. The study provides the first description of the dynamics of fungal infection and transmission in bats, and the findings are in striking contrast to most infectious diseases, said senior author Marm Kilpatrick, associate professor of ecology and evolutionary biology at UC Santa Cruz.""><b>Finding C:</b></span> But the remarkably high rate of infection during hibernation leads to high mortality rates at the time of year when bat populations are naturally at their lowest, before the females give birth in the summer.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Study: Whey protein may have a role in reducing postprandial blood glucose levels in diabetes patients. ""><b>Finding D:</b></span> Study: Whey protein may have a role in reducing postprandial blood glucose levels in diabetes patients. "
Biology_40_p$Biology_tweet_181_r$Biology_tweet_68_r$Biology_tweet_20_r	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Much of the bifidobacterial abundance difference between the two secretor status milk phenotypes appears to come from variation in the time at which each infant transitions from possessing a Low-Bif qPCR \' gut community to possessing a High-Bif qPCR gut community. Bifidobacteria were found to be established (High-Bif qPCR ) earlier in secretorfed infants (60% of infants versus 37.5% at day 6) and more often (80% versus 50% by day 120) ( Figure 5 ). Of 35 milks from non-secretors, 20 of the matched infant stool samples were Low-Bif qPCR (57.1%).""><b>Finding A:</b></span> Bifidobacteria were found to be established (High-Bif qPCR ) earlier in secretorfed infants (60% of infants versus 37.5% at day 6) and more often (80% versus 50% by day 120) ( Figure 5 ).<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Sic1 makes sick in a new time zone: pill for jet lag not far  @username @username @username @username""><b>Finding B:</b></span> Sic1 makes sick in a new time zone: pill for jet lag not far  @username @username @username @username<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: NUCKS levels inversely correlate with obesity in humans and mice ""><b>Finding C:</b></span> NUCKS levels inversely correlate with obesity in humans and mice <br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This is quite interesting. The 2005 hurricane season resulted in the maximum number of storms that the Atlantic could produce (under current climate conditions) ""><b>Finding D:</b></span> This is quite interesting. The 2005 hurricane season resulted in the maximum number of storms that the Atlantic could produce (under current climate conditions) "
Biology_220_p$Biology_446_r$Biology_175_p$Biology_226_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: We replicated previous observations, such as a de novo deletion intersecting PTCHD1AS in a male (adding to the evidence that both PTCHD1 and PTCHD1AS contribute to ASD risk 14 ) and de novo events involving the miRNA miR137 (MIM 614304) in 1p.2-p.3 in two subjects. Examples of ASD candidate genes identified by small de novo CNVs include SETD5, DTNA (MIM 6012), and LSAMP (MIM 6032) (Supplemental Data section \'\'Highlighted Genes,\'\' Figures S9, S10, and S14). Among the affected subjects with pathogenic CNVs, 63% (38/60) carried de novo events ( Figure 1C ), including two subjects with two pathogenic events each.""><b>Finding A:</b></span> Examples of ASD candidate genes identified by small de novo CNVs include SETD5, DTNA (MIM 6012), and LSAMP (MIM 6032) (Supplemental Data section \'\'Highlighted Genes,\'\' Figures S9, S10, and S14).<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In mice, the overexpression of the KL gene extends the lifespan, whereas mutations to the KL gene shorten the lifespan. Point mutations of the KL gene in humans are associated with hypertension and kidney disease, which suggests that a-Klotho may be essential to the maintenance of normal renal function. This current understanding of the molecular biology of the a-Klotho protein may offer new insights into its function and role in aging.""><b>Finding B:</b></span> Point mutations of the KL gene in humans are associated with hypertension and kidney disease, which suggests that a-Klotho may be essential to the maintenance of normal renal function.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: There was no evidence for long-term changes in disease-induced mortality and infection rates for either RHDV or MYXV. We conclude that continuous, year-round virus perpetuation (and perhaps heterogeneity in modes of transmission and infectious doses during and after epidemics) acts to reduce the efficiency of RHDV and MYXV as biocontrol agents of rabbits If the pathogen transmission process involves heterogeneity in the dosage of exposure/inoculum, the epidemiological dynamics can change fundamentally because of dose-dependent variation in mortality rates or variation of within-host replication of the pathogen and subsequent differences of transmission dynamics .""><b>Finding C:</b></span> We conclude that continuous, year-round virus perpetuation (and perhaps heterogeneity in modes of transmission and infectious doses during and after epidemics) acts to reduce the efficiency of RHDV and MYXV as biocontrol agents of rabbits<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: If contact with an environmental reservoir drives transmission, then prevalence would be predicted to increase significantly as bats contact infected environments. Increases in infectiousness as the fungus grows on hibernating bats may drive winter transmission, with loads increasing throughout the winter. Phenology varies by latitude; bats in southern sites have shorter hibernation seasons, swarm later in the autumn and return to maternity colonies earlier .""><b>Finding D:</b></span> Increases in infectiousness as the fungus grows on hibernating bats may drive winter transmission, with loads increasing throughout the winter."
Biology_118_r$Biology_tweet_68_p$Biology_tweet_74_p$Biology_238_p	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The team found that 3.6 million people--three quarters of the current population in the Northern Hemisphere permafrost area--may be affected by infrastructure damage from permafrost thaw. ""This is the first study to explicitly show the amount of fundamental infrastructure potentially at risk across the Northern Hemisphere permafrost area under climate change,"" Hjort and his colleagues wrote in the paper. The most vulnerable areas identified in the paper are home to nearly one million people, and contain 36,000 buildings, 13,000 kilometers of roads, and 100 airports.""><b>Finding A:</b></span> ""This is the first study to explicitly show the amount of fundamental infrastructure potentially at risk across the Northern Hemisphere permafrost area under climate change,"" Hjort and his colleagues wrote in the paper.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Consistent with the obese phenotype, leptin levels were elevated while those of adiponectin were decreased in HFD-fed NUCKS KO mice ( Figure S3G and S3H) . Together, these results, especially the finding that nutrient overload exacerbates the metabolic phenotypes in the absence of NUCKS, suggest that NUCKS plays a role in metabolic homeostasis in vivo. There was no difference in resting or fasting glucose levels between the two groups, but resting insulin levels were higher in NUCKS KO mice compared with WT mice (Figures S4A and S4B ; data not shown).""><b>Finding B:</b></span> Together, these results, especially the finding that nutrient overload exacerbates the metabolic phenotypes in the absence of NUCKS, suggest that NUCKS plays a role in metabolic homeostasis in vivo.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Results did not support this prediction, nor did they support the idea that the relationship between these factors follows a nonlinear parabolic function. There was no evidence for a critical tipping point relating violent game engagement to aggressive behaviour. Sensitivity and exploratory analyses indicated these null effects extended across multiple operationalizations of violent game engagement and when the focus was on another behavioural outcome, namely, prosocial behaviour.""><b>Finding C:</b></span> There was no evidence for a critical tipping point relating violent game engagement to aggressive behaviour.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: I/R also increased the release of cytochrome c and down-regulated the phosphorylation of PI3K, Akt and GSK-3β in the aging rat hearts. We further found that PC increased H 2 S production rate and CSE expressions, and protected young hearts from I/R-induced cardiomyocytes damage, all of which were disappeared in the aging hearts. Supply of NaHS not only increased PC-induced cardioprotection in the young hearts, but also lightened I/R induced-myocardial damage and significantly recovered the cardioprotective role of PC against I/R induced myocardial damage in the aging hearts.""><b>Finding D:</b></span> We further found that PC increased H 2 S production rate and CSE expressions, and protected young hearts from I/R-induced cardiomyocytes damage, all of which were disappeared in the aging hearts."
Biology_tweet_25_r$Biology_tweet_62_p$Biology_83_p$Biology_194_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: A gut microbiome signature for cirrhosis due to nonalcoholic fatty liver dise... - Caussy C et al. -  #microbiome""><b>Finding A:</b></span> A gut microbiome signature for cirrhosis due to nonalcoholic fatty liver dise... - Caussy C et al. -  #microbiome<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Whey protein significantly increased the postprandial early insulin release. Plasma insulin levels at the first 30 min were higher and increased more rapidly after whey pre-load (Fig. Over the late interval, AUC 60-120 min , and during the complete post-meal period (0-180 min), plasma insulin levels were also significantly higher after whey preload than after placebo (Fig.""><b>Finding B:</b></span> Plasma insulin levels at the first 30 min were higher and increased more rapidly after whey pre-load (Fig.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Long-term Submission PDF biomass carbon storage may be further reduced if increasing liana biomass intensifies liana-tree competition and/or increases the proportion of trees that are competing with lianas. Likewise, a potential liana-driven shift in tree species composition may also alter long-term biomass carbon storage if the presence of lianas leads to an increase in fast-growing trees with low wood densities, as is predicted . Nevertheless, our simulation provides an initial conservative estimate of the potential long-term effect of lianas on forest-level carbon stocks.""><b>Finding C:</b></span> Likewise, a potential liana-driven shift in tree species composition may also alter long-term biomass carbon storage if the presence of lianas leads to an increase in fast-growing trees with low wood densities, as is predicted .<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The first is that ancestors of migratory birds spent the whole year in North America and evolved migration by moving their winter range to the tropics. Eventually, they found that more evidence supported the idea that birds once lived year-round in North America and eventually began migrating further and further south, resulting in today\'s migrations. This also suggests that many tropical species of birds are descendants of migratory ancestors that lost migration and stayed in the tropics.""><b>Finding D:</b></span> The first is that ancestors of migratory birds spent the whole year in North America and evolved migration by moving their winter range to the tropics."
Biology_146_r$Biology_415_p$Biology_402_p$Biology_192_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Eventually, the research team concluded that zebrafish copy each other\'s motions and are dependent on another socially engaged fish to begin social orienting. The presence of another fish that is not socially engaged is insufficient to trigger interaction regardless of their proximity, a finding that mirrors reciprocal social interaction in humans. The research team noted that the findings ""are promising for future studies into the visual circuitry required to drive social behavior.""""><b>Finding A:</b></span> The presence of another fish that is not socially engaged is insufficient to trigger interaction regardless of their proximity, a finding that mirrors reciprocal social interaction in humans.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Whey protein significantly increased the postprandial early insulin release. Plasma insulin levels at the first 30 min were higher and increased more rapidly after whey pre-load (Fig. Over the late interval, AUC 60-120 min , and during the complete post-meal period (0-180 min), plasma insulin levels were also significantly higher after whey preload than after placebo (Fig.""><b>Finding B:</b></span> Plasma insulin levels at the first 30 min were higher and increased more rapidly after whey pre-load (Fig.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The association between a terrestrial lifestyle and the loss/reduction of adhesion suggests a direct link between morphology, biomechanics, and ecology. Generally, across the tree of life, we might expect that many of the most extraordinary examples of adaptive divergence should coincide not only with the origin and retention of innovations but also with their simplification, and ultimately their loss, in association with adaptation to new situations. The increase in the rate of evolutionary change in these situations suggests that the origin of an elongate body likely led not only to relaxed selection for the retention of limbs, but also to rapid adaptive selection, favoring both their loss and other associated morphological changes.""><b>Finding C:</b></span> Generally, across the tree of life, we might expect that many of the most extraordinary examples of adaptive divergence should coincide not only with the origin and retention of innovations but also with their simplification, and ultimately their loss, in association with adaptation to new situations.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Besides regulating the amount of melanin that gets made in the skin, MC1R also controls how well melanocytes can repair their DNA from UV damage. Having defects in MC1R signaling delays the body\'s ability to clear out existing DNA damage in the skin -- leading to an increased potential for cancerous mutations. ""If you happen to be born with a problem in this MC1R hormonal pathway, then you need to be extra careful with respect to UV safety.""""><b>Finding D:</b></span> Having defects in MC1R signaling delays the body\'s ability to clear out existing DNA damage in the skin -- leading to an increased potential for cancerous mutations."
Biology_tweet_55_p$Biology_99_p$Biology_tweet_124_r$Biology_100_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Much of the bifidobacterial abundance difference between the two secretor status milk phenotypes appears to come from variation in the time at which each infant transitions from possessing a Low-Bif qPCR \' gut community to possessing a High-Bif qPCR gut community. Bifidobacteria were found to be established (High-Bif qPCR ) earlier in secretorfed infants (60% of infants versus 37.5% at day 6) and more often (80% versus 50% by day 120) ( Figure 5 ). Of 35 milks from non-secretors, 20 of the matched infant stool samples were Low-Bif qPCR (57.1%).""><b>Finding A:</b></span> Bifidobacteria were found to be established (High-Bif qPCR ) earlier in secretorfed infants (60% of infants versus 37.5% at day 6) and more often (80% versus 50% by day 120) ( Figure 5 ).<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: (Endocrinology 157: 0000 -0000, 2016) However, treatment with high-dose vitamin D likely has pharmacological effects that are distinct from the pathophysiology of vitamin D deficiency. Provocatively, low vitamin D levels are associated with worse prognostic indicators and outcomes in patients with BCa (9 -11) .""><b>Finding B:</b></span> However, treatment with high-dose vitamin D likely has pharmacological effects that are distinct from the pathophysiology of vitamin D deficiency.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Felids face continued threat from declining prey richness\n\n#rewilding #megafauna #biodiversity ""><b>Finding C:</b></span> Felids face continued threat from declining prey richness\n\n#rewilding #megafauna #biodiversity <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Interestingly, we find that the scaffold molecule paxillin regulates both processes, making it a critical regulator of AR actions in the ovary. Finally, we report that low doses of exogenous androgens enhance gonadotropin-induced ovulation in mice, further demonstrating the critical role that androgens play in follicular development and fertility. These data may explain reported positive effects of androgens on ovulation rates in women with diminished ovarian reserve.""><b>Finding D:</b></span> Finally, we report that low doses of exogenous androgens enhance gonadotropin-induced ovulation in mice, further demonstrating the critical role that androgens play in follicular development and fertility."
Biology_tweet_290_p$Biology_tweet_30_r$Biology_tweet_150_r$Biology_tweet_167_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Surprisingly, larger penis size and greater height had almost equivalent positive effects on male attractiveness. Our results support the hypothesis that female mate choice could have driven the evolution of larger penises in humans. More broadly, our results show that precopulatory sexual selection can play a role in the evolution of genital traits.""><b>Finding A:</b></span> Our results support the hypothesis that female mate choice could have driven the evolution of larger penises in humans.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Factor XIIIA-Expressing Inflammatory Monocytes Promote Lung Squamous Cancer through Fibrin Cross-Linking @username @username @username ""><b>Finding B:</b></span> Factor XIIIA-Expressing Inflammatory Monocytes Promote Lung Squamous Cancer through Fibrin Cross-Linking @username @username @username <br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Of mice and women. Vitamin D suppls inhibits tumour-gene Id1 in breast cancer, slows growth. Deficiency accelerates ""><b>Finding C:</b></span> Of mice and women. Vitamin D suppls inhibits tumour-gene Id1 in breast cancer, slows growth. Deficiency accelerates <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Phenotypic traits diverge at 1.17% pMyr in the early Cambrian, w83 the average rate for the remainder of the Phanerozoic (0.139% pMyr); molecular divergence is 0.204% pMyr, w93 the subsequent rate (0.021%). This study provides the first explicit estimates of rates of both phenotypic and molecular evolution during the Cambrian explosion, permitting illuminating comparisons with later Phanerozoic rates. The 4-and 5.5-fold increases in phenotypic and molecular evolutionary rates respectively provide quantitative support for the widespread view that evolutionary rates were elevated during the Cambrian explosion.""><b>Finding D:</b></span> This study provides the first explicit estimates of rates of both phenotypic and molecular evolution during the Cambrian explosion, permitting illuminating comparisons with later Phanerozoic rates."
Biology_466_r$Biology_tweet_21_p$Biology_111_p$Biology_20_p	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: aEURoeThis has profound implications for the hereditary basis of neuropsychiatric diseases and for the role of stress in human health.aEUR\n\nWallace and colleagues published their study ahead of print on Nov. 16 in Proceedings of the National Academy of Sciences. Wallace and colleagues showed that in the mice, relatively mild mutations in mitochondrial genes, located in either mitochondrial DNA (mtDNA) or nuclear DNA, produced unique whole-body stress-response signatures, indicated by physiological and gene expression patterns. These differential responses to stress due to mitochondrial variation provide a physiological explanation for a 2012 observation by WallaceaEUR(tm)s laboratory team.""><b>Finding A:</b></span> Wallace and colleagues showed that in the mice, relatively mild mutations in mitochondrial genes, located in either mitochondrial DNA (mtDNA) or nuclear DNA, produced unique whole-body stress-response signatures, indicated by physiological and gene expression patterns.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Increases in ship noise, both within and below the dolphins\' call bandwidth, resulted in higher dolphin whistle frequencies and a reduction in whistle contour complexity, an acoustic feature associated with individual identification. Consequently, the noiseinduced simplification of dolphin whistles may reduce the information content in these acoustic signals and decrease effective communication, parent -offspring proximity or group cohesion. Vocal adjustments may compensate for increased ambient noise, but there may be constraints that limit this ability or ecological consequences to modified signals.""><b>Finding B:</b></span> Consequently, the noiseinduced simplification of dolphin whistles may reduce the information content in these acoustic signals and decrease effective communication, parent -offspring proximity or group cohesion.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Within a bleaching event, coral susceptibility to stress is highly uneven. Coral colonies, inhabiting the same reef and apparently exposed to identical conditions, will bleach and die at different rates Obura, 2001; . Knowing which of many potential factors determine differential bleaching susceptibility among taxa will be essential to understanding bleaching mechanisms, and to preserve, manage, or reconstruct coral assemblages.""><b>Finding C:</b></span> Coral colonies, inhabiting the same reef and apparently exposed to identical conditions, will bleach and die at different rates Obura, 2001; .<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: These observations are also in accordance with another study on ultrastructural changes of MSCs during neuronal induction . This study demonstrated that a viable stem cell population can be isolated and expanded from equine cadaver ligaments up to 72 hours post-mortem. Differentiation assays, flow cytometry, immunofluorescence and TEM analyses confirmed the stemness of these cells.""><b>Finding D:</b></span> This study demonstrated that a viable stem cell population can be isolated and expanded from equine cadaver ligaments up to 72 hours post-mortem."
Biology_116_r$Biology_107_p$Biology_158_r$Biology_tweet_12_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The researchers found that study plots with lianas accumulated 76 percent less biomass over the experimental period due to reduced tree growth and increased tree death. Extrapolating their results to tropical forests as a whole, the team calculated that lianas could potentially reduce long-term storage of carbon in tropical forests by one-third or more. The study will be useful in guiding scientists working to predict the trajectory of carbon storage as atmospheric concentrations rise, and it may help explain recent observations that the carbon storage capacity of tropical forests is declining.""><b>Finding A:</b></span> The researchers found that study plots with lianas accumulated 76 percent less biomass over the experimental period due to reduced tree growth and increased tree death.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The study area is adjacent to the shipping lanes into Delaware Bay (electronic supplementary material, figure S1 ) and had ambient noise levels comparable to other coastal areas with frequent vessel traffic . If a vessel is located in a different direction from conspecifics, there may be a decrease in masking (spatial release from masking) , but the observed changes in the whistle signals indicate that the dolphins simplified their calls to counter the masking effects of vessel noise. Ambient noise levels are likely to rise in the future as vessel traffic increases and an offshore wind energy facility is proposed.""><b>Finding B:</b></span> If a vessel is located in a different direction from conspecifics, there may be a decrease in masking (spatial release from masking) , but the observed changes in the whistle signals indicate that the dolphins simplified their calls to counter the masking effects of vessel noise.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: We now know that this explains the different behaviour of male and female cells after reprogramming because, over time, female cells lose one of the two X chromosomes and start behaving more or less like male iPS cells."" The differences between male and female iPS cells are most pronounced for one of the key processes in the field of epigenetics: DNA methylation, a modification that changes the activity of a DNA segment without changing its sequence. The researchers found that DNA methylations are erased in female iPS cells but not in male cells.""><b>Finding C:</b></span> The differences between male and female iPS cells are most pronounced for one of the key processes in the field of epigenetics: DNA methylation, a modification that changes the activity of a DNA segment without changing its sequence.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: BAP1 mutations are seen in #leukemia, #mesothelioma, #cholangiocarcinoma, uveal #melanoma &amp; renal cancer. \nBoyi Gan from @username has shown how BAP1 suppresses tumor formation through inhibition of SLC7A11 transporter &amp; elevated ferroptosis.\n ""><b>Finding D:</b></span> BAP1 mutations are seen in #leukemia, #mesothelioma, #cholangiocarcinoma, uveal #melanoma &amp; renal cancer. \nBoyi Gan from @username has shown how BAP1 suppresses tumor formation through inhibition of SLC7A11 transporter &amp; elevated ferroptosis.\n "
