user	instance_id	displayed_text	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	Level-of-generality:::Finding B	Level-of-generality:::Finding A	Level-of-generality:::They are at the same level of generality	I carefully went over the examples and the instructions.:::Yes	How satisfied do you feel about your experience participating in our study?:::scale_3	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_2	How satisfied do you feel about your experience participating in our study?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	How confident are you that you performed well in the task?:::scale_1	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_3	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_2	Please feel free to leave any comments about our study (optional):::text_box
60e0d0e810dc0d3c0eb7ea90	test_question_testing_They are at the same level of generality	<b>Finding A:</b> Magnesium potentially has many health benefits.<br><b>Finding B:</b> This is a test question, please select They are at the same level of generality.						3																
60e0d0e810dc0d3c0eb7ea90	Computer_Science_412	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: The researchers noted that Chicago has one of the most advanced monitoring programs in the nation and already employs social media mining techniques, yet this new model proved more precise in identifying restaurants that had food safety violations. Compared with routine inspections performed by the health department, it had a higher precision rate of identifying unsafe restaurants. When the researchers compared the model with routine inspections by health departments in Las Vegas and Chicago, they found that the overall rate across both cities of unsafe restaurants detected by the model was 52.3%, whereas the overall rate of detection of unsafe restaurants via routine inspections across the two cities was 22.7%.""><b>Finding A:</b></span> Compared with routine inspections performed by the health department, it had a higher precision rate of identifying unsafe restaurants.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: We used this information to focus restaurant inspections in two cities and demonstrated that FINDER improves the accuracy of health inspections; restaurants identified by FINDER are 3.1 times as likely to be deemed unsafe during the inspection as restaurants identified by existing methods. Additionally, FINDER enables us to ascertain previously intractable epidemiological information, for example, in 38% of cases the restaurant potentially causing food poisoning was not the last one visited, which may explain the lower precision of complaint-based inspections. We found that FINDER is able to reliably identify restaurants that have an active lapse in food safety, allowing for implementation of corrective actions that would prevent the potential spread of foodborne illness.""><b>Finding B:</b></span> We used this information to focus restaurant inspections in two cities and demonstrated that FINDER improves the accuracy of health inspections; restaurants identified by FINDER are 3.1 times as likely to be deemed unsafe during the inspection as restaurants identified by existing methods."					1																	
60e0d0e810dc0d3c0eb7ea90	Computer_Science_307	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: The group, from Stanford and ETH Zurich, says the algorithm, which could be implemented at virtually no cost, could help resource-constrained governments and resettlement agencies find the best places for refugees to relocate. The group found that if the algorithm had selected locations for refugees' resettlement, the average employment rate among those refugees would have been roughly 41 percent higher. They predicted the employment rate would have been 73 percent higher among asylum seekers who arrived in 2013 if they had been assigned to the places the algorithm identified as optimal.""><b>Finding A:</b></span> The group found that if the algorithm had selected locations for refugees' resettlement, the average employment rate among those refugees would have been roughly 41 percent higher.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: For the algorithm to obtain reliable predictions, it is important that the historical assignment process not be determined by unobserved refugee characteristics. Our approach led to gains of roughly 40 to 70%, on average, in refugees' employment outcomes relative to current assignment practices. This approach can provide governments with a practical and cost-efficient policy tool that can be immediately implemented within existing institutional structures.""><b>Finding B:</b></span> Our approach led to gains of roughly 40 to 70%, on average, in refugees' employment outcomes relative to current assignment practices."						3																
60e0d0e810dc0d3c0eb7ea90	Computer_Science_347	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Chances are, just having your phone out is offending somebody: A full 20 percent of professionals said simply having your phone out at a business lunch is rude. Saying ""Excuse me"" to take a call didn't cut it: over 30 percent still found it to be rarely/never appropriate during informal/offsite lunch meetings. With a national sample of more than 550 full-time working professionals, the study reveals what business professionals perceive as acceptable, courteous or rude use of mobile phones in the workplace.""><b>Finding A:</b></span> Saying ""Excuse me"" to take a call didn't cut it: over 30 percent still found it to be rarely/never appropriate during informal/offsite lunch meetings.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Table 4 shows the perceived appropriateness of these various mobile phone behaviors during informal, offsite lunch meetings. Roughly two thirds of respondents thought the following actions were rarely or never appropriate: writing and sending text messages or emails (66.3%), answering a call (61.4%), and browsing the Internet (61.4%). Approximately half of respondents thought checking text messages or emails (53.1%) is rarely or never appropriate.""><b>Finding B:</b></span> Roughly two thirds of respondents thought the following actions were rarely or never appropriate: writing and sending text messages or emails (66.3%), answering a call (61.4%), and browsing the Internet (61.4%)."						3																
60e0d0e810dc0d3c0eb7ea90	Computer_Science_208	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Virtual Reality helped patients recall old memories by providing new stimuli difficult to achieve, due to ill health, or inaccessible within a secure environment. They found that people remember information better if it is presented to them in a virtual environment. ""This data is exciting in that it suggests that immersive environments could offer new pathways for improved outcomes in education and high-proficiency training,"" said Amitabh Varshney, Professor of Computer Science, in a survey published in the journal Virtual Reality.""><b>Finding A:</b></span> They found that people remember information better if it is presented to them in a virtual environment.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: This makes it possible to compare recall for the same user across the two display modalities. The participants who experienced the virtual airport in a HMD had more accurate recall than those who used the desktop. They found that active participants had a superior environment layout recall compared to those who were passive.""><b>Finding B:</b></span> The participants who experienced the virtual airport in a HMD had more accurate recall than those who used the desktop."					1																	
60e0d0e810dc0d3c0eb7ea90	Computer_Science_tweet_28	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Being Bad in a Video Game Can Make Us More Morally Sensitive [a]  HT @username""><b>Finding A:</b></span> Being Bad in a Video Game Can Make Us More Morally Sensitive [a]  HT @username<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: All other models fail to meet the a priori determined criteria. These results provide strong convergent and discriminant validity for the potential that playing an immoral character in a video game leads to an increased salience of content-relevant intuitions mediated by the moral emotion of guilt. Furthermore, by utilizing random assignment and a sequential model, the findings provide evidence of causation.""><b>Finding B:</b></span> These results provide strong convergent and discriminant validity for the potential that playing an immoral character in a video game leads to an increased salience of content-relevant intuitions mediated by the moral emotion of guilt."					1																	
60e0d0e810dc0d3c0eb7ea90	Computer_Science_86	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Canton Actual With algorithm OW 0% 40% TI 4% 32% FR 4% 15% LU 7% 18% VS 7% 14% VD 8% 8% BL 11% 12% AG 11% 21% GE 13% 23% ZH 15% 7% BE 16% 35% JU 17% 21% SG 17% 28% SH 20% 51% UR 20% 48% ZG 20% 61% GL 22% 42% BS 25% 25% NE 25% 11% SO 25% 64% GR 29% 64% NW 29% 45% SZ 29% 18% TG 30% 33% AR 33% 46%

Here's roughly how the algorithm works: The process starts with a series of models trained to predict where a certain type of refugee is likely to fare best based on previous cases. In other words, the locations and the number of refugees remain the same, they are just matched more precisely and systematically. ""It's really hard for a human to juggle all of those.""""><b>Finding A:</b></span> In other words, the locations and the number of refugees remain the same, they are just matched more precisely and systematically.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Finally, the expected employment returns associated with personal characteristics can vary across different resettlement locations (Fig. This indicates that there are synergies between places and people; certain characteristics will make a refugee a better match for a particular location. In Switzerland, for example, we find that the ability to speak French (i.e., among French-speaking African refugees) results in a larger payoff for refugees assigned to Frenchspeaking cantons than for those assigned to German-speaking cantons ( fig.""><b>Finding B:</b></span> This indicates that there are synergies between places and people; certain characteristics will make a refugee a better match for a particular location."					1																	
60e0d0e810dc0d3c0eb7ea90	Computer_Science_20	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Aside from improving individual lives, machine matching also has the potential of helping refugees overall. The more successful refugees are where they settle, the more welcoming locals are likely to be in the future. The researchers' team is in talks with resettlement agencies in both the US and Switzerland to test the algorithm in pilot programs with actual cases.""><b>Finding A:</b></span> The more successful refugees are where they settle, the more welcoming locals are likely to be in the future.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: It is also one of the most consequential in maximizing refugees' economic integration and self-sufficiency as a first step toward a more comprehensive integration into society (7-9). In addition, refugees with certain characteristics, such as language and educational skills, are more likely to succeed economically regardless of the resettlement location to which they are sent (Fig. Finally, the expected employment returns associated with personal characteristics can vary across different resettlement locations (Fig.""><b>Finding B:</b></span> In addition, refugees with certain characteristics, such as language and educational skills, are more likely to succeed economically regardless of the resettlement location to which they are sent (Fig."					1																	
615d8eccb9ef31c50d69d390	Consent.html	Consent	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes																			
615d8eccb9ef31c50d69d390	Experience.html	Experience									5						5				3			it was a nice study
615d8eccb9ef31c50d69d390	Computer_Science_tweet_101	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: #Echolocation versus echo suppression in #humans.  #scicomm""><b>Finding A:</b></span> #Echolocation versus echo suppression in #humans.  #scicomm<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Second, in the Listening experiment, the presence of the leading source affected discrimination of lagging sources much more than vice versa. In the Echolocation experiment, however, the presence of both the lead and the lag strongly affected discrimination. These data show that the classically described asymmetry in the perception of leading and lagging sounds is strongly diminished in an echolocation task.""><b>Finding B:</b></span> In the Echolocation experiment, however, the presence of both the lead and the lag strongly affected discrimination."						3																
615d8eccb9ef31c50d69d390	Generalization Examples.html	Generalization Examples							I carefully went over the examples and the instructions.:::Yes															
615d8eccb9ef31c50d69d390	Computer_Science_177	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: She didn't find this same difference in her new study because, she speculates, front-end shrinkage may happen after the four years of training. The hippocampus's rear section seems to be important for spatial navigation specifically, but Maguire says the front end's role remains more mysterious. Maguire says she was ""greatly relieved"" by the results of her study, which appears in the December issue of Current Biology.""><b>Finding A:</b></span> The hippocampus's rear section seems to be important for spatial navigation specifically, but Maguire says the front end's role remains more mysterious.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: However, in his navigation, TT was very reliant on main artery or 'A' roads, and became lost when navigation depended instead on non-A roads (figure 4). The hippocampus in humans is therefore necessary for facilitating navigation even when the navigator is an expert of very longstanding. Thus expertise, while taking many years to Review.""><b>Finding B:</b></span> The hippocampus in humans is therefore necessary for facilitating navigation even when the navigator is an expert of very longstanding."						3																
615d8eccb9ef31c50d69d390	Computer_Science_386	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: 87 percent of people said answering a call was rarely or never acceptable in business meetings. Even at more informal business lunches, the majority of people thought writing a text message is rude -- 66 percent said writing or sending a text message is inappropriate. Men were nearly twice as likely as women to consider mobile phone use at a business lunch acceptable.""><b>Finding A:</b></span> Even at more informal business lunches, the majority of people thought writing a text message is rude -- 66 percent said writing or sending a text message is inappropriate.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: More than half of the respondents stated the remaining four actions were rarely or never acceptable. Table 4 shows the perceived appropriateness of these various mobile phone behaviors during informal, offsite lunch meetings. Roughly two thirds of respondents thought the following actions were rarely or never appropriate: writing and sending text messages or emails (66.3%), answering a call (61.4%), and browsing the Internet (61.4%).""><b>Finding B:</b></span> Table 4 shows the perceived appropriateness of these various mobile phone behaviors during informal, offsite lunch meetings."					1																	
615d8eccb9ef31c50d69d390	Computer_Science_100	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: In killing the plant, these methods kept the researchers from observing how it would have grown and developed afterward. Hyperspectral and RGB imaging not only address this issue, Ge said, but should also further speed the process of simultaneously comparing multiple traits among plant varieties. ""How to capture all of these dynamic traits is really a challenging task without these high-throughput systems,"" Ge said.""><b>Finding A:</b></span> Hyperspectral and RGB imaging not only address this issue, Ge said, but should also further speed the process of simultaneously comparing multiple traits among plant varieties.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: LWC is successfully predicted with the hyperspectral images for both genotypes (R 2 = 0.81 and 0.92). Hyperspectral imaging can be a very powerful tool to phenotype biochemical traits of the whole maize plants, complementing RGB for plant morphological trait analysis. However, the current rate of increase in yield will not keep pace with this increased demand for food and fuel over the next 35 years .""><b>Finding B:</b></span> Hyperspectral imaging can be a very powerful tool to phenotype biochemical traits of the whole maize plants, complementing RGB for plant morphological trait analysis."						3																
615d8eccb9ef31c50d69d390	Computer_Science_60	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Similarly, 50 percent of men said it was acceptable to answer a call at a power lunch, compared to 26 percent of women. Despite the casual reputation, professionals from the West Coast were less accepting of mobile phone use in meetings than people from the East Coast. Higher-income professionals had less tolerance for smartphone use in business meetings.""><b>Finding A:</b></span> Despite the casual reputation, professionals from the West Coast were less accepting of mobile phone use in meetings than people from the East Coast.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: A possible explanation for more sensitivity to mobile phone use in the Southwest may be the emphasis on hospitality and manners. We are less sure about a possible explanation for lower acceptance for mobile phone behaviors among professionals in the West. We are intrigued by the result that professionals with higher incomes are less accepting of mobile phone use in meetings.""><b>Finding B:</b></span> We are less sure about a possible explanation for lower acceptance for mobile phone behaviors among professionals in the West."					1																	
615d8eccb9ef31c50d69d390	Computer_Science_433	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: ""Poor representations of the tumor 'microenvironment' make models and the research based on them less accurate. These high-resolution 3D images provided detailed information about a tumor's volume and the structure of its blood vessel networks. ""It looked an awful lot like Google Maps,"" says Pathak, ""The blood vessel segments are the streets and the blood flow in each segment is analogous to the traffic along each street.""""><b>Finding A:</b></span> These high-resolution 3D images provided detailed information about a tumor's volume and the structure of its blood vessel networks.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Collectively, Class 3 vessels lack the full functionality of Class 2 vessels, yet are capable of maintaining transport better than Class 1 vessels. Figure 6b illustrates how one can visualize this heterogeneous hemodynamic landscape in Tumor 1 by www.nature.com/scientificreports www.nature.com/scientificreports/ mapping each vessel class onto the underlying microvascular network. Almost 90% of the vascular volume in this tumor was accounted for by Class 1 vessels that were poorly or minimally perfused, hypoxic and also exhibited the smallest median diameter among all vascular classes (Fig.""><b>Finding B:</b></span> Figure 6b illustrates how one can visualize this heterogeneous hemodynamic landscape in Tumor 1 by www.nature.com/scientificreports www.nature.com/scientificreports/ mapping each vessel class onto the underlying microvascular network."					1																	
615d8eccb9ef31c50d69d390	Computer_Science_203	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Chances are, just having your phone out is offending somebody: A full 20 percent of professionals said simply having your phone out at a business lunch is rude. Saying ""Excuse me"" to take a call didn't cut it: over 30 percent still found it to be rarely/never appropriate during informal/offsite lunch meetings. With a national sample of more than 550 full-time working professionals, the study reveals what business professionals perceive as acceptable, courteous or rude use of mobile phones in the workplace.""><b>Finding A:</b></span> Saying ""Excuse me"" to take a call didn't cut it: over 30 percent still found it to be rarely/never appropriate during informal/offsite lunch meetings.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Altogether, 101 of the 204 employees (49.5%) commented on mobile phone behaviors in meetings. Overwhelmingly, taking or making calls during meetings were the most commonly cited examples, with more than one half of employees who commented about meetings stating they had recently observed this behavior and considered it disrespectful. Writing and reading text messages or emails followed, with roughly one third of the employees citing these actions as recent examples of disrespectful phone use.""><b>Finding B:</b></span> Overwhelmingly, taking or making calls during meetings were the most commonly cited examples, with more than one half of employees who commented about meetings stating they had recently observed this behavior and considered it disrespectful."				2																		
615d8eccb9ef31c50d69d390	test_question_testing_They are at the same level of generality	<b>Finding A:</b> Magnesium potentially has many health benefits.<br><b>Finding B:</b> This is a test question, please select They are at the same level of generality.						3																
615d8eccb9ef31c50d69d390	Computer_Science_449	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: The brief length of this time -- two to 10 seconds -- highlights the challenges of countering the spread of misinformation online. ""This study finds that bots significantly contribute to the spread of misinformation online -- as well as shows how quickly these messages can spread,"" said Filippo Menczer, a professor in the IU School of Informatics, Computing and Engineering, who led the study. The analysis also revealed that bots amplify a message's volume and visibility until it's more likely to be shared broadly, despite only representing a small fraction of the accounts that spread viral messages.""><b>Finding A:</b></span> The analysis also revealed that bots amplify a message's volume and visibility until it's more likely to be shared broadly, despite only representing a small fraction of the accounts that spread viral messages.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Our analysis provides quantitative empirical evidence of the key role played by social bots in the viral spread of fake news online. Relatively few accounts are responsible for a large share of the traffic that carries misinformation. These accounts are likely bots, and we uncovered several manipulation strategies they use.""><b>Finding B:</b></span> Relatively few accounts are responsible for a large share of the traffic that carries misinformation."				2																		
615d8eccb9ef31c50d69d390	Computer_Science_52	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: In killing the plant, these methods kept the researchers from observing how it would have grown and developed afterward. Hyperspectral and RGB imaging not only address this issue, Ge said, but should also further speed the process of simultaneously comparing multiple traits among plant varieties. ""How to capture all of these dynamic traits is really a challenging task without these high-throughput systems,"" Ge said.""><b>Finding A:</b></span> Hyperspectral and RGB imaging not only address this issue, Ge said, but should also further speed the process of simultaneously comparing multiple traits among plant varieties.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: First, using different image bands in the hyperspectral cube, plants can be more accurately segmented from the background and leaves can be accurately distinguished from stems (which is quite challenging with a RGB or NIR image). Second, hyperspectral images are capably of capturing the full spectral signature of plants, allowing more advanced analytical tools such as PLSR for modeling of leaf biochemical properties. Based on these previous knowledges, hyperspectral imaging is suggested as a powerful tool in plant phenotyping to complement RGB analysis (to obtain plant chemical traits in addition to morphological traits).""><b>Finding B:</b></span> Second, hyperspectral images are capably of capturing the full spectral signature of plants, allowing more advanced analytical tools such as PLSR for modeling of leaf biochemical properties."						3																
615d8eccb9ef31c50d69d390	Computer_Science_315	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: An adaptive system like the one being tested here could offer an effective alternative and may also limit adverse effects of traditional deep brain stimulation, but considerable testing remains to be done. ""Here we have demonstrated the feasibility of adaptive deep brain stimulation,"" said Dr. Starr. ""We are now planning larger, longer-term trials to determine how effective this system is in managing the symptoms of patients with Parkinson's disease.""""><b>Finding A:</b></span> ""Here we have demonstrated the feasibility of adaptive deep brain stimulation,"" said Dr. Starr.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: The zoomed in views of state changes in Figures 3c and 4b indicate that changes in classifier state were appropriately triggered by changes in gamma power. We have demonstrated the feasibility of adaptive DBS in PD using a fully implantable device, with feedback control provided by a cortical gamma band oscillation related to the emergence of dyskinesia, a common adverse effect of levodopa therapy and of STN DBS. While the total energy delivered by adaptive stimulation was substantially less than that of open-loop stimulation, blinded clinical ratings confirmed similar efficacy for both approaches.""><b>Finding B:</b></span> We have demonstrated the feasibility of adaptive DBS in PD using a fully implantable device, with feedback control provided by a cortical gamma band oscillation related to the emergence of dyskinesia, a common adverse effect of levodopa therapy and of STN DBS."						3																
615d8eccb9ef31c50d69d390	Computer_Science_106	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: They found that the refugees' eventual economic self-sufficiency depended on a combination of their individual characteristics, such as education level and knowledge of English, and where they were resettled within the country. It turned out that refugees with particular backgrounds or skills achieved better outcomes in some locations than others. The algorithm assigned placements for refugees that they project would increase their chances of finding employment by roughly 40 to 70 percent compared with how the refugees actually fared, according to the new study, published in Science.""><b>Finding A:</b></span> They found that the refugees' eventual economic self-sufficiency depended on a combination of their individual characteristics, such as education level and knowledge of English, and where they were resettled within the country.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: It is also one of the most consequential in maximizing refugees' economic integration and self-sufficiency as a first step toward a more comprehensive integration into society (7) (8) (9) . In addition, refugees with certain characteristics, such as language and educational skills, are more likely to succeed economically regardless of the resettlement location to which they are sent (Fig. Finally, the expected employment returns associated with personal characteristics can vary across different resettlement locations (Fig.""><b>Finding B:</b></span> In addition, refugees with certain characteristics, such as language and educational skills, are more likely to succeed economically regardless of the resettlement location to which they are sent (Fig."						3																
615d8eccb9ef31c50d69d390	Computer_Science_tweet_6	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Core #language skill in typically and atypically developing #children, including those with #autism spectrum disorders, is stable from infancy to adolescence. This suggests that when a child’s language skills are lagging, early intervention is best @username  ""><b>Finding A:</b></span> Core #language skill in typically and atypically developing #children, including those with #autism spectrum disorders, is stable from infancy to adolescence. This suggests that when a child’s language skills are lagging, early intervention is best @username  <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Individual differences tell us about the distribution of language skill, and their stability tells us about the nature and ontogeny of that language skill. With respect to the four challenges posed at the outset, clear evidence emerged for individual variation in a core language skill at each of 11 ages, for convergence of multiple indices of language at each age on latent variables representing a core language skill, for the homotypic and heterotypic stability of core language skill over the long term, and for the robustness of long-term stability of core language skill in atypically developing children with several different types of health risk. Thus, a consistent personological characteristic, experience, or environment can carry stability.""><b>Finding B:</b></span> With respect to the four challenges posed at the outset, clear evidence emerged for individual variation in a core language skill at each of 11 ages, for convergence of multiple indices of language at each age on latent variables representing a core language skill, for the homotypic and heterotypic stability of core language skill over the long term, and for the robustness of long-term stability of core language skill in atypically developing children with several different types of health risk."						3																
615d8eccb9ef31c50d69d390	test_question_testing_Finding A	<b>Finding A:</b> Magnesium potentially has many health benefits.<br><b>Finding B:</b> This is a test question, please select Finding A.					1																	
6144742e57a61e489cc9e978	Consent.html	Consent	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes																			
6144742e57a61e489cc9e978	Experience.html	Experience											4	1								5		Thank you for the study.
6144742e57a61e489cc9e978	Computer_Science_tweet_101	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: #Echolocation versus echo suppression in #humans.  #scicomm""><b>Finding A:</b></span> #Echolocation versus echo suppression in #humans.  #scicomm<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Second, in the Listening experiment, the presence of the leading source affected discrimination of lagging sources much more than vice versa. In the Echolocation experiment, however, the presence of both the lead and the lag strongly affected discrimination. These data show that the classically described asymmetry in the perception of leading and lagging sounds is strongly diminished in an echolocation task.""><b>Finding B:</b></span> In the Echolocation experiment, however, the presence of both the lead and the lag strongly affected discrimination."					1																	
6144742e57a61e489cc9e978	Generalization Examples.html	Generalization Examples							I carefully went over the examples and the instructions.:::Yes															
6144742e57a61e489cc9e978	Computer_Science_177	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: She didn't find this same difference in her new study because, she speculates, front-end shrinkage may happen after the four years of training. The hippocampus's rear section seems to be important for spatial navigation specifically, but Maguire says the front end's role remains more mysterious. Maguire says she was ""greatly relieved"" by the results of her study, which appears in the December issue of Current Biology.""><b>Finding A:</b></span> The hippocampus's rear section seems to be important for spatial navigation specifically, but Maguire says the front end's role remains more mysterious.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: However, in his navigation, TT was very reliant on main artery or 'A' roads, and became lost when navigation depended instead on non-A roads (figure 4). The hippocampus in humans is therefore necessary for facilitating navigation even when the navigator is an expert of very longstanding. Thus expertise, while taking many years to Review.""><b>Finding B:</b></span> The hippocampus in humans is therefore necessary for facilitating navigation even when the navigator is an expert of very longstanding."						3																
6144742e57a61e489cc9e978	test_question_testing_Finding B	<b>Finding A:</b> Magnesium potentially has many health benefits.<br><b>Finding B:</b> This is a test question, please select Finding B.				2																		
6144742e57a61e489cc9e978	Computer_Science_386	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: 87 percent of people said answering a call was rarely or never acceptable in business meetings. Even at more informal business lunches, the majority of people thought writing a text message is rude -- 66 percent said writing or sending a text message is inappropriate. Men were nearly twice as likely as women to consider mobile phone use at a business lunch acceptable.""><b>Finding A:</b></span> Even at more informal business lunches, the majority of people thought writing a text message is rude -- 66 percent said writing or sending a text message is inappropriate.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: More than half of the respondents stated the remaining four actions were rarely or never acceptable. Table 4 shows the perceived appropriateness of these various mobile phone behaviors during informal, offsite lunch meetings. Roughly two thirds of respondents thought the following actions were rarely or never appropriate: writing and sending text messages or emails (66.3%), answering a call (61.4%), and browsing the Internet (61.4%).""><b>Finding B:</b></span> Table 4 shows the perceived appropriateness of these various mobile phone behaviors during informal, offsite lunch meetings."					1																	
6144742e57a61e489cc9e978	Computer_Science_100	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: In killing the plant, these methods kept the researchers from observing how it would have grown and developed afterward. Hyperspectral and RGB imaging not only address this issue, Ge said, but should also further speed the process of simultaneously comparing multiple traits among plant varieties. ""How to capture all of these dynamic traits is really a challenging task without these high-throughput systems,"" Ge said.""><b>Finding A:</b></span> Hyperspectral and RGB imaging not only address this issue, Ge said, but should also further speed the process of simultaneously comparing multiple traits among plant varieties.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: LWC is successfully predicted with the hyperspectral images for both genotypes (R 2 = 0.81 and 0.92). Hyperspectral imaging can be a very powerful tool to phenotype biochemical traits of the whole maize plants, complementing RGB for plant morphological trait analysis. However, the current rate of increase in yield will not keep pace with this increased demand for food and fuel over the next 35 years .""><b>Finding B:</b></span> Hyperspectral imaging can be a very powerful tool to phenotype biochemical traits of the whole maize plants, complementing RGB for plant morphological trait analysis."					1																	
